1 -3 0 -1 -2 0 15 11 12 0
1 -10 0 -1 -39 0 15 11 12 0
1 -5 0 -1 -16 0 15 29 12 0
1 -5 0 -1 -9 0 15 29 12 0
1 2 2 0 10 10 15 12 7 0
1 -5 0 -1 -9 0 15 12 7 0
1 -1 0 -1 11 11 15 35 12 0
1 26 26 1 10 10 15 35 12 0
1 -3 0 -1 -11 0 15 35 12 0
1 -5 0 -1 -19 0 15 7 12 0
1 -10 0 -1 -27 0 15 7 12 0
1 0 0 0 7 7 15 47 12 0
1 -4 0 -1 -5 0 15 47 12 0
1 3 3 0 -13 0 15 16 12 0
1 -1 0 -1 -10 0 15 16 12 0
1 -9 0 -1 -21 0 15 16 12 0
1 -5 0 -1 -14 0 15 12 16 0
1 -5 0 -1 -12 0 15 12 16 0
1 5 5 0 10 10 15 12 16 0
1 11 11 0 12 12 15 16 12 0
1 -5 0 -1 -14 0 15 16 12 0
1 -3 0 -1 -8 0 15 12 16 0
1 -5 0 -1 -24 0 15 12 16 0
1 -2 0 -1 -10 0 15 12 11 0
1 2 2 0 -18 0 15 12 11 0
1 -5 0 -1 -14 0 15 12 11 0
1 1 1 0 -5 0 15 12 4 0
1 -4 0 -1 9 9 15 12 4 0
1 -3 0 -1 -12 0 15 12 4 0
1 -2 0 -1 -19 0 15 12 4 0
1 4 4 0 7 7 15 12 11 0
1 -2 0 -1 -16 0 15 12 11 0
1 -3 0 -1 -17 0 15 12 11 0
1 -1 0 -1 -20 0 15 4 12 0
1 -3 0 -1 -12 0 15 4 12 0
1 1 1 0 -10 0 15 4 12 0
1 -5 0 -1 -21 0 15 12 40 0
1 2 2 0 -15 0 15 12 40 0
1 -5 0 -1 -14 0 15 12 40 0
1 -3 0 -1 -19 0 15 4 12 0
1 -4 0 -1 4 4 15 4 12 0
1 0 0 0 -5 0 15 4 12 0
1 -6 0 -1 -22 0 15 12 41 0
1 -10 0 -1 3 3 15 12 11 0
1 -5 0 -1 -17 0 15 12 11 0
1 1 1 0 -8 0 15 12 11 0
1 5 5 0 -12 0 15 12 17 0
1 -4 0 -1 -22 0 15 12 17 0
1 -12 0 -1 -22 0 15 11 12 0
1 -5 0 -1 5 5 15 11 12 0
1 21 21 1 9 9 15 11 12 0
1 -2 0 -1 -16 0 15 12 12 0
1 2 2 0 -9 0 15 12 12 0
1 -8 0 -1 -34 0 15 11 12 0
1 -10 0 -1 -18 0 15 11 12 0
1 -8 0 -1 -44 0 15 11 12 0
1 -9 0 -1 -6 0 15 11 12 0
1 3 3 0 -2 0 15 12 17 0
1 -5 0 -1 10 10 15 12 17 0
1 26 26 1 14 14 15 12 17 0
1 -5 0 -1 -7 0 15 12 17 0
1 -4 0 -1 -6 0 15 49 12 0
1 -4 0 -1 -16 0 15 41 12 0
1 -1 0 -1 -3 0 15 41 12 0
1 -5 0 -1 0 0 15 41 12 0
1 -5 0 -1 -29 0 15 41 12 0
1 -3 0 -1 -18 0 15 12 37 0
1 0 0 0 -11 0 15 12 37 0
1 7 7 0 -7 0 15 12 41 0
1 20 20 1 5 5 15 12 41 0
1 3 3 0 0 0 15 12 41 0
1 -10 0 -1 -2 0 15 41 12 0
1 13 13 0 10 10 15 41 12 0
1 15 15 1 -12 0 15 12 5 0
1 -5 0 -1 -23 0 15 33 12 0
1 -17 0 -2 -38 0 15 33 12 0
1 0 0 0 -12 0 15 33 12 0
1 -5 0 -1 -8 0 15 33 12 0
1 -2 0 -1 -5 0 15 12 33 0
1 -5 0 -1 -23 0 15 12 33 0
1 -1 0 -1 4 4 15 12 33 0
1 -5 0 -1 -6 0 15 12 33 0
1 -4 0 -1 -16 0 15 14 12 0
1 0 0 0 5 5 15 14 12 0
1 -6 0 -1 -20 0 15 14 12 0
1 -6 0 -1 -14 0 15 14 12 0
1 -3 0 -1 -22 0 15 12 11 0
1 7 7 0 -16 0 15 12 11 0
1 -2 0 -1 -17 0 15 12 11 0
1 -5 0 -1 -9 0 15 12 27 0
1 -1 0 -1 6 6 15 12 27 0
1 -1 0 -1 -6 0 15 12 27 0
1 -4 0 -1 0 0 15 12 27 0
1 5 5 0 6 6 15 12 35 0
1 -5 0 -1 -1 0 15 12 35 0
1 6 6 0 4 4 15 27 12 0
1 -1 0 -1 4 4 15 27 12 0
1 -5 0 -1 -27 0 15 27 12 0
1 -5 0 -1 -9 0 15 27 12 0
1 -5 0 -1 -2 0 15 27 12 0
1 -12 0 -1 1 1 15 27 12 0
1 -5 0 -1 -10 0 15 27 12 0
1 -5 0 -1 0 0 15 27 12 0
1 -6 0 -1 -15 0 15 27 12 0
1 1 1 0 3 3 15 27 12 0
1 -3 0 -1 -9 0 15 12 27 0
1 12 12 0 14 14 15 12 12 0
1 -5 0 -1 -18 0 15 12 12 0
1 -1 0 -1 3 3 15 12 30 0
1 -4 0 -1 -15 0 15 12 30 0
1 20 20 1 11 11 15 12 30 0
1 -1 0 -1 -19 0 15 12 30 0
1 -3 0 -1 -5 0 15 30 12 0
1 -8 0 -1 -9 0 15 30 12 0
1 -2 0 -1 5 5 15 30 12 0
1 -7 0 -1 -28 0 15 12 36 0
1 28 28 1 11 11 15 12 36 0
1 -5 0 -1 -11 0 15 12 30 0
1 3 3 0 5 5 15 12 30 0
1 13 13 0 -1 0 15 30 12 0
1 0 0 0 10 10 15 12 12 0
1 -2 0 -1 -2 0 15 12 12 0
1 -2 0 -1 6 6 15 35 12 0
1 -7 0 -1 2 2 15 35 12 0
1 8 8 0 9 9 15 35 12 0
1 -3 0 -1 9 9 15 35 12 0
1 -3 0 -1 1 1 15 12 5 0
1 -1 0 -1 -4 0 15 12 5 0
1 -5 0 -1 -11 0 15 12 35 0
1 -5 0 -1 -17 0 15 12 35 0
1 -4 0 -1 -17 0 15 12 35 0
1 0 0 0 2 2 15 5 12 0
1 -5 0 -1 8 8 15 5 12 0
1 -4 0 -1 -11 0 15 5 12 0
1 -5 0 -1 -7 0 15 5 12 0
1 -2 0 -1 -15 0 15 5 12 0
1 15 15 1 -1 0 15 5 12 0
1 -4 0 -1 -5 0 15 5 12 0
1 4 4 0 9 9 15 12 35 0
1 9 9 0 10 10 15 12 35 0
1 5 5 0 -6 0 15 12 35 0
1 -7 0 -1 1 1 15 35 12 0
1 1 1 0 -7 0 15 35 12 0
1 -6 0 -1 1 1 15 35 12 0
1 -4 0 -1 -7 0 15 35 12 0
1 -5 0 -1 -17 0 15 12 40 0
1 -2 0 -1 -16 0 15 12 40 0
1 12 12 0 5 5 15 12 40 0
1 -3 0 -1 -1 0 15 12 40 0
1 -9 0 -1 -15 0 15 30 12 0
1 -2 0 -1 -20 0 15 30 12 0
1 -5 0 -1 -20 0 15 30 12 0
1 -3 0 -1 -12 0 15 12 27 0
1 0 0 0 -10 0 15 12 27 0
1 -8 0 -1 5 5 15 30 12 0
1 -4 0 -1 -4 0 15 30 12 0
1 0 0 0 -2 0 15 30 12 0
1 -3 0 -1 -7 0 15 30 12 0
1 18 18 1 7 7 15 12 30 0
1 -2 0 -1 -14 0 15 12 30 0
1 -3 0 -1 -9 0 15 12 30 0
1 -1 0 -1 -17 0 15 12 30 0
1 -5 0 -1 -14 0 15 12 30 0
1 -6 0 -1 -13 0 15 12 30 0
1 9 9 0 4 4 15 12 30 0
1 -5 0 -1 -24 0 15 12 30 0
1 -2 0 -1 4 4 15 40 12 0
1 -5 0 -1 -18 0 15 40 12 0
1 -5 0 -1 -11 0 15 40 12 0
1 -1 0 -1 -1 0 15 30 12 0
1 -1 0 -1 4 4 15 30 12 0
1 -4 0 -1 4 4 15 30 12 0
1 -4 0 -1 -8 0 15 30 12 0
1 -4 0 -1 -18 0 15 30 12 0
1 -4 0 -1 -2 0 15 30 12 0
1 13 13 0 8 8 15 41 12 0
1 -8 0 -1 -14 0 15 41 12 0
1 -7 0 -1 -29 0 15 41 12 0
1 15 15 1 12 12 15 12 41 0
1 7 7 0 -13 0 15 12 41 0
1 10 10 0 -6 0 15 12 41 0
1 -2 0 -1 -5 0 15 12 30 0
1 4 4 0 -4 0 15 12 30 0
1 -4 0 -1 -26 0 15 12 30 0
1 6 6 0 2 2 15 12 30 0
1 -10 0 -1 -17 0 15 12 30 0
1 -5 0 -1 -1 0 15 30 12 0
1 -2 0 -1 -2 0 15 30 12 0
1 -1 0 -1 -23 0 15 12 36 0
1 11 11 0 1 1 15 12 36 0
1 -6 0 -1 -16 0 15 40 12 0
1 -1 0 -1 -9 0 15 40 12 0
1 -2 0 -1 6 6 15 12 45 0
1 -4 0 -1 -9 0 15 12 45 0
1 -9 0 -1 -2 0 15 45 12 0
1 20 20 1 7 7 15 45 12 0
1 -2 0 -1 7 7 15 45 12 0
1 -5 0 -1 -9 0 15 12 45 0
1 26 26 1 7 7 15 12 45 0
1 -5 0 -1 -11 0 15 12 45 0
1 18 18 1 9 9 15 45 12 0
1 2 2 0 -22 0 15 45 12 0
1 -3 0 -1 -9 0 15 40 12 0
1 3 3 0 -7 0 15 40 12 0
1 -3 0 -1 3 3 15 12 12 0
1 -1 0 -1 5 5 15 12 12 0
1 -2 0 -1 -8 0 15 12 12 0
1 2 2 0 12 12 15 12 40 0
1 -3 0 -1 2 2 15 12 40 0
1 0 0 0 -9 0 15 12 40 0
1 -1 0 -1 -2 0 15 12 40 0
1 -5 0 -1 1 1 15 12 12 0
1 -2 0 -1 6 6 15 12 12 0
1 -5 0 -1 -10 0 15 12 12 0
1 18 18 1 10 10 15 12 12 0
1 -3 0 -1 -19 0 15 12 10 0
1 6 6 0 -7 0 15 12 10 0
1 6 6 0 -9 0 15 12 10 0
1 6 6 0 -3 0 15 10 12 0
1 -6 0 -1 4 4 15 10 12 0
1 -4 0 -1 -9 0 15 10 12 0
1 27 27 1 11 11 15 12 35 0
1 0 0 0 -16 0 15 12 35 0
1 -2 0 -1 4 4 15 12 47 0
1 -3 0 -1 -7 0 15 12 47 0
1 -3 0 -1 -9 0 15 12 47 0
1 -5 0 -1 -4 0 15 17 12 0
1 7 7 0 -6 0 15 17 12 0
1 0 0 0 -5 0 15 17 12 0
1 -9 0 -1 -22 0 15 17 12 0
1 -5 0 -1 -9 0 15 41 12 0
1 -9 0 -1 -25 0 15 41 12 0
1 -4 0 -1 -19 0 15 12 41 0
1 -2 0 -1 3 3 15 12 41 0
1 0 0 0 -22 0 15 12 41 0
1 -3 0 -1 -10 0 15 12 41 0
1 -5 0 -1 -11 0 15 5 12 0
1 1 1 0 -10 0 15 5 12 0
1 9 9 0 5 5 15 5 12 0
1 0 0 0 4 4 15 35 12 0
1 -5 0 -1 7 7 15 35 12 0
1 -1 0 -1 -11 0 15 12 41 0
1 15 15 1 14 14 15 12 41 0
1 -4 0 -1 1 1 15 5 12 0
1 -3 0 -1 3 3 15 5 12 0
1 -2 0 -1 11 11 15 5 12 0
1 -3 0 -1 0 0 15 12 5 0
1 -1 0 -1 2 2 15 12 5 0
1 -6 0 -1 -4 0 15 12 5 0
1 25 25 1 11 11 15 12 5 0
1 -3 0 -1 -10 0 15 12 5 0
1 -6 0 -1 -18 0 15 43 12 0
1 -5 0 -1 -10 0 15 43 12 0
1 -5 0 -1 -9 0 15 43 12 0
1 -3 0 -1 -6 0 15 11 12 0
1 7 7 0 0 0 15 11 12 0
1 -3 0 -1 -11 0 15 11 12 0
1 -5 0 -1 -9 0 15 11 12 0
1 5 5 0 6 6 15 12 43 0
1 7 7 0 -10 0 15 12 43 0
1 -2 0 -1 2 2 15 12 43 0
1 -3 0 -1 -6 0 15 43 12 0
1 -5 0 -1 -14 0 15 43 12 0
1 3 3 0 4 4 15 43 12 0
1 -5 0 -1 -12 0 15 43 12 0
1 6 6 0 1 1 15 12 41 0
1 -2 0 -1 -18 0 15 12 41 0
1 -4 0 -1 -20 0 15 12 41 0
1 -4 0 -1 0 0 15 12 43 0
1 -4 0 -1 -3 0 15 12 43 0
1 4 4 0 5 5 15 12 43 0
1 -3 0 -1 -17 0 15 12 43 0
1 -4 0 -1 -1 0 15 41 12 0
1 -3 0 -1 -25 0 15 41 12 0
1 -2 0 -1 -4 0 15 41 12 0
1 -2 0 -1 -30 0 15 41 12 0
1 1 1 0 -3 0 15 12 43 0
1 6 6 0 2 2 15 12 43 0
